,date,open,high,low,close,adj_close,volume,adx,adxr,apo,aroon_up,aroon_dn,aroon_osc,bop,cci,cmo,dx,macd,macdsignal,macdhist,macd_ext,macdsignal_ext,macdhist_ext,macd_fix,macdsignal_fix,mfi,minus_di,minus_dm,mom,plus_di,plus_dm,rpo,roc,rocp,rocr,rocr100,rsi,slowk,slowd,fastk,fastd,trix,ult_osc,willr,ad,ad_osc,obv,atr,natr,tr,avg_price,median_price,typical_price,weighted_close_price,ht_domint_cycle_period,ht_dominent_cycle_phase,ht_phasor_inphase,ht_phasor_quadrature,ht_sine,ht_leadsine,ht_trend_mode,beta,corr,linear_reg,linear_reg_angle,linear_reg_intercept,linear_reg_slope,std_dev,time_series_forecast,variance,two_crows,three_inside,three_line_strike,three_outside,advance_block,belt_hold,closing_marubozu,counter_attack,dark_cloud_cover,doji,doji_star,dragonfly_doji,engulfing,evening_doji_star,evening_star,gap_side2_white,gravestone_doji,hammer,hanging_man,harami,harami_cross,high_wave,hikkake_pattern,hikkake_mod,homing_pigeon,in_nect,inverted_hammer,ladder_bottom,long_legged_doji,long_line_candle,marubozu,matching_low,morning_doji_star,morning_star,on_neck,piercing,rickshaw_man,rising_fall_3methods,separating_lines,shooting_star,short_line,spinning_top,stalled_pattern,stick_sandwich,takuri,tasuki_gap,thrusting,tri_star,unique_three_river,upside_gap_two_crows,xside_three_methods,trend
1319,2014-08-19 00:00:00,595.590027,597.8099980000001,594.4400019999999,597.1099849999999,597.1099849999999,1043200,18.09428307458412,17.266312998684917,-7.144292942307857,64.0,28.0,-36.0,0.45102664810282156,73.41496062629298,18.29708582869044,10.915123323544925,0.8373375130294107,-0.32018627722635395,1.064824090298771,-7.144292942307857,-6.593611608974634,-0.5506813333332223,0.7633225296359569,-0.3015015606628141,53.94433233172281,17.817224823680814,23.683643715400923,23.969969999999876,22.183335290222033,29.48731997446734,-1.2147607383843433,4.182218894627332,0.04182218894627323,1.0418221889462733,104.18221889462733,59.148542914345214,86.03627273960599,83.01601188057475,100.0,97.44459029241136,0.08424462071512373,58.67314309514292,-2.30570923188214,177668316.85183194,611677.2948555648,200354700.0,9.494681992034666,1.5901060492288814,5.109986000000049,596.2375030000001,596.125,596.4533283333334,596.6174925,19.141848795545805,62.694939867394936,0.9374582590339107,4.321718501292002,0.8885767231071432,0.9526883285143789,0,0.19234919919870816,0.9603479818282743,588.6714370285716,52.00606210372364,572.028566542857,1.2802208065934366,5.386115092195838,589.9516578351651,29.01023578637978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0.0
1320,2014-08-20 00:00:00,596.950012,596.98999,593.0,595.409973,595.409973,967300,17.356968215589994,17.2639634681651,-6.139680512820632,60.0,24.0,-36.0,-0.3859756540743124,71.71012663866476,15.450501883924408,7.771875048666363,1.570357457983846,0.05792246981568605,1.4063819168282863,-6.139680512820632,-7.085734175926177,0.9460536631055447,1.4564758353725438,0.05009391854425749,57.468953902491116,18.372118982968633,23.431956878586508,20.919983000000002,21.46848060129727,27.381082833433958,-1.0437837412504334,3.6414878177424725,0.036414878177424816,1.0364148781774247,103.64148781774247,57.725250941962216,91.16000346177896,86.22452018252288,83.20637802929002,94.40212600976334,0.08223383839143228,60.8678919493304,-7.905224330472431,177869524.48363054,705919.4571807384,199387400.0,9.1100607783179,1.5300484021818523,4.109984999999938,595.58749375,594.994995,595.133321,595.202484,19.337819345116575,79.44785296206719,4.63503435829118,12.763227937853566,0.9830886409602665,0.8246413547787639,1,1.2174200392171262,0.9583310560762208,592.429713371428,59.299098974717595,570.5360023428577,1.6841316175823255,5.526889231626553,594.1138449890103,30.546504578669555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.0
1321,2014-08-21 00:00:00,594.900024,595.25,591.099976,592.419983,592.419983,1132000,16.37432956976479,17.08479551459071,-4.60224682051296,56.0,20.0,-36.0,-0.5975967849824507,64.4174699905425,10.41790788105417,3.600027174037136,1.8882473013757135,0.4239874361276916,1.3685912802526037,-4.60224682051296,-7.209587872507352,2.607341051994392,1.760833018860012,0.3922417386074084,60.565059834557864,19.274986113787225,23.658269672973216,20.609984999999938,20.714622905264285,25.42529120247439,-0.7823184088592471,3.604341489670837,0.03604341489670829,1.0360434148967084,103.60434148967084,55.208953940527095,83.73818301102422,86.97815307080303,53.51623614126902,78.90753805685301,0.08048310737565068,62.488975780473446,-17.753680782329916,177457639.800554,549244.3555911779,198255400.0,8.767199079866625,1.4798959068648814,4.309997000000067,593.41749575,593.174988,592.9233196666667,592.7974855,19.45415126581328,97.62504694682193,9.831454967221447,5.870503114271349,0.9911576294374838,0.6070285020054798,1,1.2745181601537998,0.9568870808968416,594.115991,60.06711264606617,571.5382971428571,1.7367456813186797,4.620941761689888,595.8527366813187,21.353102764929645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,1.0
1322,2014-08-22 00:00:00,593.27002,594.98999,589.799988,592.539978,592.539978,877200,15.256665868554645,16.90111545491034,-3.5488492692309137,52.0,16.0,-36.0,-0.14066314425312723,65.66071782659128,10.586360567190516,0.7270377528227566,2.12536005843333,0.7642619605888192,1.2776658954459563,-3.5488492692309137,-7.045528430911897,3.4966791616809836,1.9893241079148538,0.7116582124688975,54.4559052557939,19.52641848092091,23.268381267760827,14.599976000000083,19.81242673718102,23.60919897372622,-0.6027934844761824,2.526209632397114,0.02526209632397116,1.0252620963239711,102.52620963239711,55.293180283595255,69.16920190217166,81.35579612499158,2.137947476955456,46.28685388250483,0.07894937768611054,56.68739651882998,-17.3584401521135,177506651.09218743,450813.19267964363,199132600.0,8.511685002733298,1.4364743846419925,5.1900020000000495,592.649994,592.394989,592.4433186666666,592.4674835000001,19.713786901226346,106.13674092213826,7.919740904261577,3.0672309489254155,0.9606011285943118,0.4827208922484183,1,1.3558585304946795,0.9556687819063966,596.5339877142859,63.38775683908024,570.5874372857141,1.9958884945055222,1.8958714245642134,598.5298762087915,3.59432845847914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0.0
1323,2014-08-25 00:00:00,594.77002,595.580017,589.26001,590.570007,590.570007,1295600,14.313665587246174,16.90203476182173,-1.4262852628206701,48.0,12.0,-36.0,-0.6645582829259511,65.21644451405423,7.028114479421473,2.0546619302360645,2.129762850334032,1.0373621385378617,1.0297514344010152,-1.4262852628206701,-6.48491615384637,5.0586308910257,1.9988475054701667,0.9690960710691514,55.36390689599501,18.47140365439689,21.606354034349337,13.320007000000032,19.246376524666225,22.512854618460025,-0.24249350821505064,2.307493633607627,0.02307493633607628,1.0230749363360763,102.30749363360762,53.51405723971073,45.635210806250996,66.1808652398156,0.0,18.551394539408154,0.07749758893453862,54.534375251674746,-23.84714867786836,176748149.26730025,128221.39150810242,197837000.0,8.355136573966636,1.4147580261329857,6.320007000000032,592.5450135,592.4200135,591.8033446666667,591.49501025,20.15032959293941,124.90002977544079,10.944587605051606,6.453563806967429,0.8201515785411926,0.17536621446586534,0,2.2569153272219897,0.9553051542622999,596.847706657143,61.64081672389273,572.7637171999999,1.8526145736263988,2.336340847758659,598.7003212307694,5.45848855690565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1324,2014-08-26 00:00:00,592.0,592.049988,587.450012,588.119995,588.119995,1471700,13.452934660180349,16.91034449959976,-0.18102916666691726,44.0,8.0,-36.0,-0.8434837486108642,46.73760246444075,2.606290369487856,2.26343260832462,1.9134989767480874,1.2125895061799068,0.6648010170338647,-0.18102916666691726,-5.6257283205130255,5.444699153846108,1.8000973423614823,1.1352963253276176,54.806081672106735,19.319615471674283,21.873041031895763,16.0,18.464399750403437,20.90479357428431,-0.03079891745958496,2.796616118966444,0.027966161189664416,1.0279661611896644,102.79661611896644,51.303145184743926,25.180514888557425,46.661642532326674,0.0,0.7126491589851488,0.07599457912630392,53.786491517098625,-33.65755611206108,175705153.23492965,-347266.84577161074,196365300.0,8.086910818683302,1.3750443595585118,4.59997599999997,589.90499875,589.75,589.206665,588.9349975,20.463101739537848,144.84393111414042,13.3510948460585,-3.129655809460365,0.5758056069982471,-0.17096500325958652,0,0.2890795960589386,0.9537368165652474,596.2262763142861,58.110595777414076,575.3322911142856,1.60722963076927,2.4090849939723227,597.8335059450553,5.803690508182626,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1325,2014-08-27 00:00:00,587.8099980000001,589.369995,580.900024,583.0,583.0,1364600,13.641893527878576,17.299359588900327,1.0892916153843544,40.0,4.0,-36.0,-0.5678883670321978,9.058343887107135,-6.122445744836231,16.098358807955528,1.3138225632349076,1.232836117590907,0.08342638495044952,1.0892916153843544,-4.533769746438945,5.623061361823299,1.2395793065156795,1.15615292156523,54.147760998038265,23.644994273959917,26.860668958188906,-1.5599980000000642,17.087699136585808,19.411594033264002,0.18557352550645292,-0.2668670462120937,-0.00266867046212092,0.9973313295378791,99.7331329537879,46.93877712758188,12.216514361111294,27.677413351973215,0.0,-3.2566542055671257e-15,0.07420818258703221,44.952539486133176,-51.441505095974904,175017208.97545108,-729106.4030590653,195000700.0,8.114272260205922,1.3918134237059903,8.469970999999987,585.27000425,585.1350095,584.4233396666667,584.06750475,20.670819323109257,153.41007425260145,10.07147752739937,-13.02786149332649,0.4476018627823255,-0.3158158718710556,0,0.7836038890090328,0.9536928593546877,593.5159911142856,46.86446196059863,579.6411480285716,1.067295621978002,3.5474662271429587,594.5832867362636,12.584516632719897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1326,2014-08-28 00:00:00,580.02002,584.710022,577.880005,580.320007,580.320007,1405800,14.210919799672256,17.845071368113114,2.7291642179485507,36.0,0.0,-36.0,0.04392185261032109,-23.443261312511368,-10.41826172624283,21.608261332990107,0.6152296630382352,1.1093148266803727,-0.4577805303453091,2.7291642179485507,-3.135308230769409,5.86447244871796,0.5839272586335937,1.0417077889789028,46.44298280049354,24.895989164331368,27.962068746889745,-4.330016999999998,16.04857971846959,18.025051602316573,0.46570383986385716,-0.7406169199096757,-0.0074061691990967874,0.9925938308009032,99.25938308009033,44.790869136878584,11.704410642680799,16.36714663078315,0.0,-3.2566542055671257e-15,0.07206686546379348,39.87742286926207,-62.68808361282836,174615844.19474852,-946738.0700766742,193594900.0,8.022539741619784,1.3824337684121553,6.830016999999998,580.7325135,581.2950135,580.9700113333333,580.80751025,20.76510265066156,176.74356847058795,4.6598635932024175,-16.202321230566287,0.056804858032972215,-0.6657979158477264,0,0.5292313196641087,0.9560274846832517,590.6725653714283,31.119027884414027,582.8245744857145,0.603691606593371,4.588518261125311,591.2762569780217,21.05449983268045,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1.0
1327,2014-08-29 00:00:00,582.349976,582.900024,578.23999,582.3599849999999,582.3599849999999,1206100,14.739301337766388,18.625358015697227,3.340061532051095,32.0,4.0,-28.0,0.002147838406322398,-25.129321145679036,-6.426096179031389,21.608261332990104,0.22362116672411503,0.9321760946891212,-0.6614862277217117,3.340061532051095,-1.7648740676639945,5.104935599715089,0.21485000432676316,0.8763362320484749,46.472995085867176,23.83116211004697,25.964778122111905,-1.350037000000043,15.36216546297378,16.737547916436817,0.5707206747740697,-0.23128556117202326,-0.002312855611720237,0.9976871443882798,99.76871443882797,46.78695191048431,17.80031248076404,13.907079161518686,22.882491470723444,7.627497156907811,0.06973724076426713,42.74310319746201,-55.376341060626686,175542400.7245077,-654888.668017149,194801000.0,7.782360760075513,1.3363488152565142,4.660033999999996,581.46249375,580.570007,581.1666663333334,581.4649959999999,20.73011010264504,197.74578617333614,-0.29458649890695227,-14.70873300995697,-0.3047942541122197,-0.888983464675979,0,0.5843728198148597,0.9654802274702444,588.1871335428573,9.37852104602778,586.0400041714286,0.16516379780220847,3.835413379307487,588.3522973406594,14.710395790170878,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,0,0,0,1.0
1328,2014-09-02 00:00:00,582.950012,589.299988,582.400024,588.630005,588.630005,1583000,14.022786691089681,17.87659170000793,4.035188615384413,28.0,0.0,-28.0,0.8231916862174941,28.005160522715553,4.948938593700423,4.708096284292499,0.41442953950684114,0.8286267836526652,-0.38707102517534087,4.035188615384413,-0.522709450142631,4.557898065527045,0.39249745057929886,0.7795684757546397,54.37339691767534,22.301356573426386,24.110151113389627,-4.070007000000032,20.295839564828423,21.94197277954843,0.6899264274331338,-0.6866892049261608,-0.006866892049261562,0.9931331079507384,99.31331079507385,52.47446929685021,38.320170161074245,22.608297761506336,100.0,40.96083049024114,0.06755518300201047,49.413686162229205,-40.60149793989285,176817983.732477,-70093.07663738728,196384000.0,7.722192348641551,1.3118924083120007,6.940003000000047,585.82000725,585.850006,586.7766723333333,587.2400055,20.640673201152755,213.45696044134087,-3.7685658481579196,-11.14867582790872,-0.5513104296234158,-0.9797746665565625,0,0.7181628663236147,0.9655865998962646,586.4351351428572,-15.950100364464056,590.1505754285715,-0.28580309890109745,3.3003736321524495,586.1493320439562,10.892466111807153,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
1329,2014-09-03 00:00:00,591.72998,594.48999,586.5,589.52002,589.52002,1579000,13.49434772596915,17.128080828615747,4.88473973076907,24.0,0.0,-24.0,-0.27659108459458653,56.666281123987304,6.4769837524049025,6.624641179402246,0.6301987826898312,0.7889411834600983,-0.1480481535025968,4.88473973076907,0.7022261324784469,4.1825135982906225,0.5945082838763938,0.7425564373789906,53.64156443649484,20.657233139589298,22.387997462433226,-7.589964999999893,23.58834385311191,25.564691009580734,0.8357026307963191,-1.2711167440952909,-0.012711167440952933,0.9872888325590471,98.7288832559047,53.23849187620245,57.0845391642828,37.735007268707,100.0,74.29416382357448,0.06554306154091805,46.3631700725164,-41.59548876911289,176432630.17759147,52901.08661234379,197963000.0,7.741320752310014,1.3131565493416175,7.989990000000034,590.5599975,590.494995,590.1700033333333,590.0075075,20.524441850484266,227.46399636870197,-6.2636295396497195,-7.892763925654673,-0.7368526626117485,-0.9990754339699546,0,0.8078273872570457,0.9651290364474944,586.2174264571433,-20.495867780960562,591.0768586857139,-0.37380247912080916,3.6388393407618103,585.8436239780226,13.241151747875847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,1.0
1330,2014-09-04 00:00:00,592.130005,598.0,590.599976,593.1400150000001,593.1400150000001,1630800,13.490994499035134,16.55371485350612,4.952560378204794,20.0,0.0,-20.0,0.13648739517602582,86.98328573485641,12.629322631899209,13.447402548892907,1.080841536947787,0.847321254157636,0.22047541678685134,4.952560378204794,1.7638713767804195,3.1886890014243745,1.0181507083625547,0.7976752915757034,54.58453632544737,19.05186749145621,20.788854786545137,-2.269957999999974,24.971923942922096,27.248651651753505,0.8473508467857269,-0.3812428583556793,-0.003812428583556786,0.9961875714164432,99.61875714164432,56.3146613159496,73.92933738369976,56.44468223635224,100.0,100.0,0.06384458587527231,47.75480298155232,-24.155001032554598,175921365.89834052,-64267.30696645379,199593800.0,7.7940821271450105,1.3140374835687,8.479979999999955,593.467499,594.299988,593.9133303333333,593.7200015000001,20.35179418084813,246.80016284981713,-8.508161470525351,-3.7188914274818243,-0.9191364589390185,-0.9284847713511782,0,0.6587163740985071,0.9613091941819747,586.8017195714286,-20.666868429913425,591.7054214285715,-0.3772078351648393,4.746516199643088,586.4245117362638,22.529416033474263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1.0
1331,2014-09-05 00:00:00,595.130005,598.5,593.549988,597.780029,597.780029,1799100,13.5564115082215,16.101468820288932,4.918396339743367,16.0,100.0,84.0,0.5353570860030283,106.63681873569416,19.902692376647426,14.406832627644242,1.791735506386999,1.0362041046035086,0.7120889020560047,4.918396339743367,2.7046764444442286,2.2137198952991386,1.6877864191457093,0.9756975170897045,54.85349575461922,18.094660873939812,19.3039365875062,5.360046000000011,24.18595901531525,25.80231939091397,0.8413760420997889,0.9047713030976512,0.009047713030976559,1.0090477130309765,100.90477130309765,59.951346188323704,80.7899209886372,70.6012658455399,100.0,100.0,0.06262105681795749,53.05186267450737,-3.491615783611908,177197113.70198223,299562.40654334426,201392900.0,7.620218046634648,1.2747528650935658,5.359984999999938,596.2400055,596.024994,596.6100056666667,596.9025115,20.09907897830266,257.71103745888144,-9.598058019122353,4.4308159070321835,-0.9770865944791464,-0.8414066944371013,0,0.44001788380332607,0.9588384879680527,588.2023019714289,-17.55471935229046,592.3148400285712,-0.3163490813186398,5.1079669312987175,587.8859528901103,26.091326171241235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
1332,2014-09-08 00:00:00,599.1400150000001,603.52002,598.02002,601.630005,601.630005,1599200,14.271495044970537,16.182889059777327,4.587500916666386,12.0,100.0,88.0,0.4527254545454401,141.81057146943908,25.448321282328756,23.567581022708033,2.6354056704046798,1.356044417763743,1.206680465955158,4.587500916666386,3.372874908831679,1.2146260078347066,2.484048099533652,1.277367633578494,55.23302598256398,17.103626615429583,17.9250839741129,9.090026999999964,27.651274104148747,28.979316577277302,0.7836322787957093,1.534078262648464,0.015340782626484594,1.0153407826264846,101.53407826264846,62.72416064116438,87.78080230479884,80.83335355904525,100.0,100.0,0.061961909132723925,56.4870416331573,-7.371349041722705,177697218.43361855,580293.1215413511,202992100.0,7.485916114732175,1.2442724020608273,5.739991000000032,600.5775150000001,600.77002,601.0566816666667,601.2000125,19.743449051659134,268.9836749544077,-6.468109468660776,15.196543398007057,-0.999842681930488,-0.7195376972262335,1,0.2313161657266232,0.9600267302583526,591.4751622857138,5.087976143084962,590.3176930000001,0.08903609890106252,4.940733065526668,591.564198384615,24.41084322478855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0.0
1333,2014-09-09 00:00:00,600.27002,600.599976,590.47998,591.969971,591.969971,1571200,13.632996835893923,15.494982525741959,3.8434616474355607,8.0,96.0,88.0,-0.8201632688392413,62.20893005626478,5.677652507830945,5.332520117897952,2.495766697251497,1.5839888736612937,0.864234496832329,3.8434616474355607,3.820040554843066,0.02342109259249492,2.3576607546189052,1.4934262577865762,48.33372364614682,22.29689715716644,24.184760833104928,1.3999639999999545,24.808818944994044,26.909365393186068,0.6557448219611273,0.23705301376741872,0.002370530137674185,1.0023705301376742,100.23705301376742,52.83882625391547,73.21195339772935,80.59422556372176,0.0,66.66666666666667,0.06130613740045199,50.281137415712706,-45.04696662618969,176588681.43451303,289667.2669123113,201420900.0,7.747638177965593,1.3087890530794497,11.150025000000028,595.82998675,595.539978,594.3499756666666,593.7549745,19.27349263595326,-11.439622200081658,0.950483715785558,18.381925153030494,-0.19833518768165334,0.5528154204039223,0,1.331471466676534,0.9573077190752135,592.6388673428568,17.980906830121512,588.4197002285719,0.32455131648345215,4.3398622937848685,592.9634186593402,18.83440472901566,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
1334,2014-09-10 00:00:00,591.73999,593.719971,587.1400150000001,593.419983,593.419983,1160100,12.773134589014717,14.573732079389753,3.487950666666279,4.0,92.0,88.0,0.2553197924119837,19.328019865847285,8.020926969603122,1.594925379585015,2.473591630567398,1.7619094250425147,0.677671730722913,3.487950666666279,4.086558227207724,-0.5986075605414447,2.3405159211902173,1.6628441904673044,47.874487252640805,24.04233241166407,25.79724291645447,5.299987999999985,23.2874575789987,24.987267865101348,0.5946549109569766,0.9011745978811714,0.009011745978811662,1.0090117459788117,100.90117459788117,54.010463484801555,53.84291572281754,71.6118904751152,11.852277171295071,37.28409239043169,0.060711527658496856,53.005825076629634,-39.39169692373432,177643000.764004,479906.72513732314,202581000.0,7.664232308110902,1.2915359319995974,6.579955999999925,591.50498975,590.429993,591.4266563333333,591.924988,18.750989739198566,69.65410844964404,6.574068320200454,12.657319914209532,0.9376107526854398,0.9088425803195411,0,0.9017802992542951,0.9559305617416812,594.0794313142856,29.598505539397387,586.6948519714286,0.5680445648351498,3.608154034346758,594.6474758791207,13.018775535572786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1335,2014-09-11 00:00:00,590.0,591.950012,586.039978,591.1099849999999,591.1099849999999,1501400,12.134918069253319,13.695791968903983,2.841796141025384,0.0,88.0,88.0,0.1878136403276087,-11.797324046614822,3.6050772191969433,3.8381033123551496,2.243755579683125,1.8582786559706368,0.37168876106092585,2.841796141025384,4.099072885327372,-1.257276744301988,2.1274551417934617,1.7557663807325359,47.00828446902448,23.4122448757661,25.054619708136336,8.109984999999938,21.681500346716984,23.20246301759411,0.48392287688170854,1.391078044596905,0.013910780445969018,1.013910780445969,101.39107804459691,51.80253860959847,33.1607435122213,53.4052042109227,0.0,3.9507590570983573,0.06005029466091827,52.441576208578454,-48.401044227158515,178717595.5923924,856020.6102496088,201079600.0,7.643930357531551,1.2931485766615078,7.380004999999983,589.77499375,588.994995,589.6999916666667,590.05249,18.259982592049543,102.06444034507116,9.110277539090374,5.974384592664729,0.9779131446463476,0.5436954411510319,0,0.8556624848904519,0.9537360472629337,594.5557112285717,33.253415982033374,586.031429485714,0.6557139802198152,3.958021312046642,595.2114252087915,15.665932706615422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1336,2014-09-12 00:00:00,590.3900150000001,591.47998,583.280029,584.900024,584.900024,1851500,11.940800993765752,13.127233290505963,2.1730793012817458,4.0,84.0,80.0,-0.6695150983219377,-64.47375318911082,-7.35898846970659,9.417279012427397,1.5427332312161752,1.7951695710197444,-0.22840897766790058,2.1730793012817458,3.9694081930196665,-1.7963288917379208,1.4702551586476602,1.6986641363155608,44.862137220743506,24.193269534517764,26.02495301469803,4.580016999999998,20.028757832421128,21.5451442306231,0.3697965063079847,0.7892226607310482,0.00789222660731047,1.0078922266073105,100.78922266073104,46.320505765146706,25.115903238366712,37.37318749113515,0.0,3.9507590570983573,0.05903840849352804,49.61166032452548,-72.62084675067456,177597665.99872777,575724.0916068256,199228100.0,7.683646117707865,1.3136682855919775,8.199950999999942,587.512512,587.3800045,586.5533443333334,586.14001425,17.780581613037118,122.11963839537927,10.441920170971585,0.5035776334069634,0.8469397322864324,0.2229159989628036,0,0.7617059679303024,0.96467948679583,593.4897146857136,29.927745391439228,586.0060040285722,0.5756700505493384,5.3687967823146145,594.0653847362629,28.82397888979176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
