date,open,high,low,close,adj_close,volume,adx,adxr,apo,aroon_up,aroon_dn,aroon_osc,bop,cci,cmo,dx,macd,macdsignal,macdhist,macd_ext,macdsignal_ext,macdhist_ext,macd_fix,macdsignal_fix,mfi,minus_di,minus_dm,mom,plus_di,plus_dm,rpo,roc,rocp,rocr,rocr100,rsi,slowk,slowd,fastk,fastd,trix,ult_osc,willr,ad,ad_osc,obv,atr,natr,tr,avg_price,median_price,typical_price,weighted_close_price,ht_domint_cycle_period,ht_dominent_cycle_phase,ht_phasor_inphase,ht_phasor_quadrature,ht_sine,ht_leadsine,ht_trend_mode,beta,corr,linear_reg,linear_reg_angle,linear_reg_intercept,linear_reg_slope,std_dev,time_series_forecast,variance,two_crows,three_inside,three_line_strike,three_outside,three_white_soldiers,advance_block,belt_hold,break_away,closing_marubozu,counter_attack,dark_cloud_cover,doji,doji_star,dragonfly_doji,engulfing,evening_doji_star,evening_star,gap_side2_white,gravestone_doji,hammer,hanging_man,harami,harami_cross,high_wave,hikkake_pattern,hikkake_mod,homing_pigeon,identical_three_crows,in_nect,inverted_hammer,ladder_bottom,long_legged_doji,long_line_candle,marubozu,matching_low,morning_doji_star,morning_star,on_neck,piercing,rickshaw_man,separating_lines,shooting_star,short_line,spinning_top,stalled_pattern,stick_sandwich,takuri,tasuki_gap,thrusting,tri_star,unique_three_river,xside_three_methods,trend
2010-10-25 00:00:00,6.96,7.33,6.94,7.26,7.26,37042200,31.6946836447729,32.36204277091494,0.15999999999999837,0.0,68.0,68.0,0.7692307692307694,67.57116254322956,23.821600886879793,37.70277320414584,0.1157085332920964,0.13961030735700036,-0.02265767173233932,0.16000000000000103,0.2831125356125343,-0.12311253561253327,0.11130982498348008,0.1339674967158194,49.605604378688554,13.838185935114577,0.5317857223510684,0.019999999999999574,30.58814456740307,1.1754675526420917,2.3154848046309473,0.2762430939226457,0.0027624309392264602,1.0027624309392265,100.27624309392264,61.910800443439896,44.09171075837742,24.779819858472823,100.0,57.11960350525442,-0.08462872422143608,46.21384808636357,-30.9859154929578,175887328.35167438,-18320795.40258175,309119500.0,0.2744918635417352,3.7808796631093005,0.4400000000000004,7.1225000000000005,7.135,7.176666666666667,7.1975,23.14576700156643,255.58035726058432,-0.24419424267462664,-0.32554639114187445,-0.9684978457375667,-0.8609164913291742,0,0.2363292692641079,0.9709673745981501,7.019142857142861,-0.19014573504544363,7.06228571428571,-0.003318681318680656,0.15458331087179447,7.01582417582418,0.02389600000008585,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2010-10-26 00:00:00,7.2,7.3,7.14,7.2,7.2,16114600,32.12383289901383,32.432621454790834,0.1298076923076925,4.0,64.0,60.0,0.0,77.99227799227786,19.285601781690335,37.70277320414583,0.12258495664718705,0.1362052372150377,-0.013059111288607705,0.1298076923076943,0.24722934472934405,-0.11742165242164976,0.11764360760505976,0.13070271889366747,54.34926863671191,13.244335173799165,0.49380102789742064,-0.09999999999999964,29.275487473203686,1.091505584596228,1.8670133318581668,-1.3698630136986245,-0.013698630136986254,0.9863013698630138,98.63013698630138,59.64280089084516,63.844797178130534,41.381938839565976,82.44387571376838,77.16882900220374,-0.06959812129012644,48.0113925995051,-39.43661971830985,171858678.35167447,-14135872.936554074,293004900.0,0.2663138732887541,3.6988037956771405,0.16000000000000014,7.21,7.22,7.213333333333334,7.21,22.701015664671665,261.9614454937198,-0.28288398140797816,-0.04701891741662023,-0.9901741945449313,-0.7990402923865424,1,0.11629073213050636,0.9715270325569879,7.03428571428572,-0.2707362837901534,7.095714285714281,-0.004725274725273926,0.18082035283697093,7.029560439560446,0.032696000000086656,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,-100,-100,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,1.0
2010-10-27 00:00:00,7.17,7.35,7.16,7.35,7.35,18477100,32.66850458852984,32.82287903762612,0.09358974358974326,0.0,60.0,60.0,0.9473684210526325,107.02614379084957,26.531654619131785,39.74923655223802,0.1385413002257092,0.136672449817172,0.0014778677696420384,0.09358974358974592,0.2111609686609686,-0.11757122507122267,0.13255005360572003,0.131072185836078,59.13708600395257,12.555296751869188,0.4585295259047477,0.1299999999999999,29.121508763648485,1.0635408999822116,1.337363744618481,1.8005540166204925,0.01800554016620497,1.018005540166205,101.8005540166205,63.26582730956589,87.65432098765437,65.19694297472078,100.0,94.14795857125608,-0.05431369823799548,53.72483045606534,-18.84057971014503,190335778.35167447,-5259702.569855988,311482000.0,0.26086288233955734,3.549154861762685,0.1899999999999995,7.2575,7.255,7.286666666666666,7.3025,22.305820290663515,274.96928934280567,-0.2670898161586664,0.2016574933796732,-0.9962412706467246,-0.6431981187485677,1,0.04548947889170654,0.9687512712827263,7.07971428571429,-0.17251644114333267,7.11885714285714,-0.0030109890109884857,0.19218740853675964,7.076703296703301,0.03693600000007535,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2010-10-28 00:00:00,7.36,7.68,7.34,7.63,7.63,32454500,33.98890715297166,33.82476371592226,0.06839743589743552,0.0,100.0,100.0,0.7941176470588226,199.8561668464581,37.763412015659874,51.15414049071536,0.1718000731122915,0.1436979744761959,0.02616549826767786,0.06839743589743819,0.17915954415954458,-0.11076210826210639,0.16377905867067533,0.13761356040299746,60.06451096373663,11.411219535924092,0.42577741691155147,0.4900000000000002,35.312165621235614,1.3175736928406252,0.9700705505854924,6.8627450980392135,0.06862745098039219,1.0686274509803921,106.86274509803921,68.88170600782993,89.94278831677212,80.48063549418568,100.0,94.14795857125608,-0.037885761850631194,58.816530414447165,-5.61797752808987,213244837.17520392,6138858.8030849695,343936500.0,0.26651553360101754,3.492995197916351,0.33999999999999986,7.5024999999999995,7.51,7.55,7.57,21.877576580862346,99.32193742525055,-0.17834693834434975,0.42598161105045085,0.9867937691536058,0.5832302378064974,1,0.02108457908122239,0.967758596603826,7.209142857142862,0.603157463242296,7.07228571428571,0.010527472527473304,0.23888072337480049,7.219670329670336,0.05706400000006795,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2010-10-29 00:00:00,7.61,7.63,7.31,7.34,7.34,26841400,35.0185514008207,34.74065167209426,0.04224358974358999,0.0,96.0,96.0,-0.8437500000000007,126.621049201694,17.694324539281013,48.40392662285816,0.1727657775321232,0.14951153508738135,0.021701431271962224,0.04224358974359177,0.15055555555555658,-0.10831196581196481,0.16474034949295024,0.14303891822098802,53.72423837945687,11.23905531734772,0.4253647442750123,0.21999999999999975,32.326489817049506,1.223461286209152,0.5960780057165638,3.08988764044944,0.030898876404494346,1.0308988764044944,103.08988764044943,58.847162269640506,82.65216435948149,86.74975788796934,0.0,66.66666666666663,-0.021853389091208708,55.8156426709517,-38.20224719101124,191436199.67520395,3304716.6326439977,317095100.0,0.2703358526295163,3.6830497633449086,0.3200000000000003,7.4725,7.47,7.426666666666667,7.404999999999999,21.370194515288063,105.85472763063112,-0.03260772902040994,0.6282234692793744,0.9619574786986256,0.487025641319482,1,0.16886958277809133,0.9655984543830196,7.274571428571429,1.1168114267771618,7.021142857142857,0.01949450549450554,0.14759403782021432,7.294065934065935,0.021784000000074855,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.0
2010-11-01 00:00:00,7.48,7.5,7.3,7.36,7.36,20604400,35.90586366290631,35.70532481516531,0.04057692307692218,32.0,92.0,60.0,-0.6,99.84448887619415,18.57530556341539,47.440923070019316,0.17314898438490278,0.15423902494688563,0.017683133799344747,0.04057692307692484,0.12598290598290746,-0.08540598290598261,0.16514283547016895,0.1474597016708242,47.807751718350225,10.903113454001682,0.40498154825536836,0.40000000000000036,30.58587033666433,1.1360711943370698,0.5709492369303913,5.747126436781613,0.05747126436781615,1.0574712643678161,105.74712643678161,59.28765278170769,62.899077939728436,78.49801020532736,4.389741313207581,34.79658043773582,-0.006256329296205898,52.85878940361653,-35.95505617977523,183194439.67520404,-777512.1309585571,337699500.0,0.2653118631559795,3.604780749401895,0.20000000000000018,7.41,7.4,7.386666666666667,7.380000000000001,20.79727360497608,117.03969805304726,0.2285850631839195,0.6676865715226257,0.8906917577023147,0.30835796958932704,1,0.36260706045555535,0.9584017519469181,7.350857142857143,1.7510684433864736,6.953428571428569,0.030571428571428822,0.1397998569386256,7.381428571428573,0.01954400000006018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2010-11-02 00:00:00,7.41,7.63,7.4,7.54,7.54,21752500,37.04245220585368,36.113548915311526,0.055576923076922746,28.0,88.0,60.0,0.5652173913043484,133.93258426966293,26.228656951695616,51.81810326416939,0.18583498423383382,0.16055821680427526,0.023713385199914616,0.05557692307692541,0.10653846153846332,-0.050961538461537906,0.17710143317071747,0.15338804797080285,46.501701309862696,10.111557198667526,0.37605429480855634,0.5899999999999999,31.86087595026676,1.184923251884422,0.7798165137614638,8.489208633093526,0.08489208633093523,1.0848920863309353,108.48920863309353,63.11432847584781,55.957239290572716,67.16949386326088,42.52476562504125,15.638168979416237,0.009504820367078892,56.48336546012713,-15.730337078651656,187923244.02303013,-872212.3207641244,359452000.0,0.2656467300734095,3.5231661813449535,0.2699999999999996,7.495,7.515000000000001,7.523333333333333,7.5275,20.24774318603837,120.70415222919215,0.4065784688845203,0.24624687959335997,0.8598152702576154,0.24692878743563118,1,0.48471973667835555,0.9500991331835457,7.460285714285716,2.5131051873649564,6.889714285714284,0.04389010989011016,0.11876026271462124,7.504175824175826,0.014104000000045858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,1.0
2010-11-03 00:00:00,7.52,7.67,7.47,7.64,7.64,20359100,38.190279141954235,36.72739646673455,0.0857051282051291,24.0,84.0,60.0,0.6,143.04093567251465,30.156325012117453,53.11202931126139,0.2016335882837499,0.1687732911001702,0.030898753215039765,0.08570512820513176,0.0941381766381788,-0.008433048433047041,0.19201148948960256,0.1611127362745628,53.80113110107207,9.558016033401598,0.34919327375080234,0.8199999999999994,31.21157110378372,1.1402858767498203,1.1980930874419906,12.023460410557174,0.12023460410557175,1.1202346041055717,112.02346041055718,65.07816250605872,67.76378267606347,62.20669996878822,62.095501290250944,36.33666940949988,0.025597760461892882,54.861121927564774,-4.494382022471916,202174614.02303007,3702865.5398394167,379811100.0,0.26095767792530883,3.415676412634933,0.20000000000000018,7.575,7.57,7.593333333333334,7.605,19.766462669447105,129.06211446181865,0.3635596883698159,0.07732769460804478,0.7764632574958938,0.10345023900555271,1,0.4755614252738423,0.9357281915289216,7.574857142857148,3.2064712407184888,6.846571428571425,0.05602197802197868,0.12905812643942421,7.630879120879127,0.016656000000054405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2010-11-04 00:00:00,7.71,8.0,7.67,8.0,8.0,29582400,39.90127887063394,37.29871520564908,0.14551282051282044,20.0,100.0,80.0,0.8787878787878787,207.45920745920753,42.10626763889949,62.144275343470056,0.24043154201762995,0.18310494128366214,0.05396932459120443,0.1455128205128231,0.09126780626780857,0.05424501424501453,0.22857439201356833,0.1746050674223639,53.179404184763015,8.641045535867345,0.3242508970543165,1.1100000000000003,37.01147129887144,1.3888368855534046,2.026315319657937,16.110304789550067,0.16110304789550078,1.1611030478955007,116.11030478955007,71.05313381944974,87.51686909581652,70.4126303541509,100.0,68.20675563843069,0.04317572947567516,62.870825213547334,-0.0,231757014.02303007,14650445.97919181,409393500.0,0.2680321295020725,3.3504016187759063,0.3600000000000003,7.845000000000001,7.835,7.890000000000001,7.9175,19.24317193380986,136.37950412557507,0.45941190892384104,-0.10636286008563359,0.689878550721339,-0.02407456288849312,1,0.5165830774988478,0.9403186205756919,7.764857142857142,4.3223352964748445,6.782285714285716,0.07558241758241745,0.2397999165972123,7.84043956043956,0.057504000000029976,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2010-11-05 00:00:00,8.03,8.16,7.97,8.04,8.04,24711800,41.73718310320884,37.72269278208758,0.21141025641025646,16.0,100.0,84.0,0.05263157894736719,212.28508042151944,43.26774554646014,65.60393812668255,0.27127972181462834,0.20073989738985537,0.06651635583241627,0.21141025641025912,0.09698005698005947,0.11443019943019965,0.25775051221288425,0.19123415638046798,60.154183933523164,8.194226803425549,0.3010901186932939,1.1499999999999995,39.45208127454761,1.4496342508710187,2.929368293896116,16.690856313497825,0.16690856313497815,1.1669085631349783,116.69085631349783,71.63387277323007,91.84006527947777,82.37357235045259,100.0,87.36516709675027,0.061893401896595535,59.465568738852625,-8.759124087591314,225253908.759872,15727973.031631887,434105300.0,0.26245840596621023,3.2644080344056006,0.1900000000000004,8.049999999999999,8.065,8.056666666666667,8.052499999999998,18.632839316014284,145.25700312251843,0.2841112228758977,-0.4762780160426447,0.5698963304500051,-0.1780638210238486,1,0.5402632879291323,0.9525009370500856,7.917142857142861,4.9803366679808505,6.784285714285714,0.08714285714285748,0.26424231303864115,8.004285714285718,0.06982400000001121,0,0,0,0,0,0,0,0,0,0,0,100,-100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,1.0
2010-11-08 00:00:00,8.03,8.22,8.03,8.14,8.14,28465800,43.529401095134354,38.16011113390488,0.273653846153846,12.0,100.0,88.0,0.5789473684210551,184.99494124056366,46.17503233072326,66.82823499016598,0.30033422482578587,0.22065876287704148,0.075245109661387,0.2736538461538478,0.11296296296296543,0.16069088319088237,0.28529054345720173,0.21004543379581472,69.61948976356575,7.761988964882967,0.2795836816437729,0.8800000000000008,39.036780787536706,1.406088947237375,3.7699358872463318,12.121212121212132,0.12121212121212133,1.1212121212121213,112.12121212121214,73.08751616536163,92.09680468897714,90.48457968809048,100.0,99.99999999999996,0.08168225785551986,56.65491855076682,-5.594405594405597,229748508.75987214,16169063.822936356,462571100.0,0.25728280554005245,3.160722426781971,0.19000000000000128,8.105,8.125,8.13,8.1325,18.059613948834468,160.34597905634755,0.057575115061044395,-0.14771851183648077,0.3363396331057423,-0.4280832392204147,1,0.5317062280143933,0.9660456411484838,8.06285714285715,5.511039650169973,6.808571428571423,0.0964835164835174,0.2368459414894372,8.159340659340668,0.05609600000001791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2010-11-09 00:00:00,8.22,8.24,7.85,7.91,7.91,42726500,43.96460307801913,37.92381771645668,0.32134615384615284,8.0,100.0,92.0,-0.7948717948717949,130.82484104172087,29.710631684112553,49.62222885552124,0.3013275337396468,0.23679251704956256,0.061151152490670074,0.3213461538461555,0.13826923076923314,0.18307692307692236,0.2864843744091523,0.22533322191848223,68.91769327089608,11.771124539509529,0.4396134186692174,0.71,34.96029795931854,1.3056540224347053,4.404322614654708,9.861111111111121,0.09861111111111111,1.0986111111111112,109.86111111111111,64.85531584205629,77.81109040326287,87.24932012390593,0.0,66.66666666666663,0.10116367985200103,55.936801852294835,-22.758620689655174,200168624.14448762,5467813.694217056,419844600.0,0.2667626051443345,3.372472884252016,0.39000000000000057,8.055,8.045,8.0,7.9775,17.658650876760653,169.75918524134298,0.13779860940381417,0.17087802284521328,0.1777857889628177,-0.5701284757136097,1,0.9291764854972822,0.969179526130278,8.096857142857143,5.12777464589497,6.930285714285716,0.08973626373626357,0.16989408465280031,8.186593406593406,0.02886400000001288,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2010-11-10 00:00:00,7.89,7.94,7.7,7.75,7.75,31317300,43.46332535731616,37.34792413337634,0.33256410256410174,4.0,96.0,92.0,-0.5833333333333315,78.53196527229687,19.617106950899743,36.94671498817751,0.2859083024472051,0.24661567412909108,0.037493482291630575,0.3325641025641035,0.16762108262108485,0.16494301994301866,0.27220007478302044,0.23470659249138986,66.84783141846593,15.054623171794832,0.5582124601928442,0.40000000000000036,32.69744293855006,1.2123930208322264,4.539647538544995,5.442176870748305,0.05442176870748305,1.054421768707483,105.44217687074831,59.80855347544987,53.80728243372666,74.57172584198891,0.0,33.33333333333329,0.11948466321551887,54.19672719968332,-35.50724637681161,181900199.14448756,-5219725.103369653,388527300.0,0.2648509904911677,3.417432135369906,0.2400000000000002,7.82,7.82,7.796666666666667,7.785,17.53930868987422,179.85450367150497,0.21546776721880484,0.29929787639807454,0.0025393872525925807,-0.7053088833518434,1,0.7113882067279208,0.9775348283408657,8.06857142857143,4.342368287127809,7.08142857142857,0.07593406593406604,0.1316662447250902,8.144505494505495,0.017336000000007346,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2010-11-11 00:00:00,7.56,7.68,7.46,7.63,7.63,17940500,41.75183862984674,36.72326113730982,0.33878205128205074,0.0,92.0,92.0,0.31818181818181984,33.599467731204186,12.543611609048055,19.50251117274419,0.26099684428421277,0.2494919081601154,0.011360160695420118,0.3387820512820525,0.20056980056980273,0.1382122507122498,0.248906793360665,0.2375466326652449,61.89355734816686,20.314153999519746,0.7583401416076413,0.0,30.157368268989913,1.1257935193442103,4.605905319668127,0.0,0.0,1.0,100.0,56.27180580452402,30.99093888567579,54.203103907555125,0.0,-3.789561257387201e-14,0.13611606526291453,54.068998848935145,-46.923076923076955,191685926.41721484,-6003739.106208265,370586800.0,0.2666473483132272,3.494722782611103,0.29000000000000004,7.5825,7.57,7.59,7.6,17.882262567994662,189.92446911365226,0.4084966453468182,0.3160901264764543,-0.1723497918767527,-0.8183952083450636,1,0.9004926658599889,0.9824607238602898,7.9848571428571375,3.14370200546078,7.270857142857144,0.05492307692307644,0.18575252353605462,8.039780219780214,0.034504000000012525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2010-11-12 00:00:00,7.59,7.85,7.5,7.63,7.63,34469700,40.671818291659726,36.397825595336776,0.3328846153846152,36.0,88.0,52.0,0.1142857142857145,42.842842842842735,12.543611609048053,26.631553895228556,0.23850499707065165,0.24729452594222265,-0.007803506598571097,0.332884615384617,0.23304843304843517,0.09983618233618183,0.22779224941703102,0.23559575601560212,61.86917595503532,18.4511613962418,0.7041729886356669,0.29000000000000004,31.8461050059748,1.2153796965339096,4.507812500000002,3.9509536784741117,0.03950953678474115,1.0395095367847411,103.95095367847411,56.271805804524035,19.208277103013994,34.66883280747217,8.45093927658144e-14,-9.725814985267211e-15,0.15111520060198114,49.162938372607236,-55.45454545454546,182822289.2743577,-8598925.824986964,370586800.0,0.2726011091479966,3.5727537240890777,0.34999999999999964,7.6425,7.675,7.66,7.6525,18.641355667633476,196.02881237686157,0.4954468473941417,-0.07892490769468263,-0.27612071142316125,-0.8748633931643377,1,0.5206927471609109,0.981935117905361,7.932857142857134,2.45403167452701,7.3757142857142926,0.04285714285714171,0.19353552645444408,7.975714285714276,0.037455999999998824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0.0
2010-11-15 00:00:00,7.75,7.82,7.56,7.57,7.57,15867600,39.66894226334322,36.168723425936534,0.30788461538461664,32.0,84.0,52.0,-0.6923076923076894,35.96505051566221,8.812328081558048,26.63155389522856,0.21337884900224235,0.2405113905542266,-0.025173983664156185,0.3078846153846184,0.2610826210826233,0.04680199430199511,0.20412827643540687,0.22930226009956306,57.63569947437326,17.189979478649526,0.6538749180188336,0.20999999999999996,29.66934599786917,1.1285668610672017,4.158009557448597,2.8532608695652106,0.02853260869565217,1.028532608695652,102.8532608695652,54.406164040779025,19.230769230769287,23.14332840648638,0.0,-9.725814985267211e-15,0.16431063919843947,39.20741923277694,-62.037037037037024,168175273.8897424,-13539286.575502455,354719200.0,0.27170102992313977,3.5891813728287945,0.2600000000000007,7.675,7.6899999999999995,7.6499999999999995,7.63,19.562446440839764,202.1704007105301,0.3860099132777984,-0.4990903522302669,-0.3773624269938163,-0.9216628360718054,1,0.4818306884681063,0.9818679875643537,7.846285714285703,1.459152782033591,7.515142857142864,0.02547252747252608,0.12106196760335228,7.871758241758229,0.014655999999995117,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2010-11-16 00:00:00,7.49,7.65,7.42,7.43,7.43,26840800,38.032280901233456,36.010594027102556,0.3080769230769249,28.0,80.0,52.0,-0.26086956521739296,-1.3127919996908595,0.4442815165054342,16.755683193806608,0.1800933614956275,0.22842778474250677,-0.045260980424684905,0.3080769230769267,0.2857905982906005,0.022286324786326195,0.17272603456870694,0.21798701499339185,51.64247252051246,19.860368082375345,0.7471695667317737,-0.11000000000000032,27.855485310027607,1.0479549424195445,4.156504592392744,-1.458885941644572,-0.014588859416445665,0.9854111405835543,98.54111405835543,50.22214075825272,12.606837606837653,17.015294646873667,0.0,-9.725814985267211e-15,0.1752702032751463,35.34842228034236,-86.17021276595746,143668456.498438,-22127122.727446347,327878400.0,0.2687223849286298,3.6167211968860005,0.23000000000000043,7.4975000000000005,7.535,7.5,7.4825,20.35316231268657,213.4393181190298,0.1669609495538778,-0.8289407573733764,-0.5510535086033772,-0.9797130047704797,1,0.6040923343506693,0.9813875622934173,7.734571428571424,0.4243587831089181,7.638285714285717,0.007406593406592881,0.10400000000006054,7.741978021978017,0.010816000000012593,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2010-11-17 00:00:00,7.32,7.43,7.24,7.33,7.33,17761400,35.69973307408659,35.35914223745364,0.30442307692307846,24.0,76.0,52.0,0.05263157894736744,-49.14718888187,-5.165781056847598,5.376611321177303,0.14398543411585152,0.21153931461717573,-0.06351532878502053,0.3044230769230811,0.3034472934472958,0.0009757834757853079,0.13859285401211618,0.20210818279713672,44.943370967180385,23.722713961111143,0.8738003119652181,-0.3099999999999996,26.418618519872883,0.9731010179610056,4.106568434160033,-4.057591623036649,-0.040575916230366445,0.9594240837696335,95.94240837696336,47.417109471576204,10.259913128765637,14.032506655457547,0.0,-3.789561257387201e-14,0.18382616042855737,33.50474762618693,-91.00000000000001,142733645.97212222,-23926211.52730146,310117000.0,0.26309935743372764,3.5893500332022867,0.1899999999999995,7.33,7.335,7.333333333333333,7.3325,20.987655925390644,220.9246296619344,-0.1516960799163999,-0.8115265582307566,-0.6550656709574627,-0.9974714252859557,1,0.6994649573238552,0.9800878861828481,7.634857142857141,-0.26569940256987057,7.695142857142857,-0.0046373626373627744,0.11906300852918338,7.630219780219778,0.014176000000020395,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,1.0
2010-11-18 00:00:00,7.43,7.48,7.3,7.35,7.35,13942700,33.72526580054236,34.815564731724336,0.28358974358974454,20.0,72.0,52.0,-0.44444444444444337,-49.11595920169125,-3.9156995418115006,8.05719124446737,0.11565032936969288,0.19236151756767916,-0.07232936928422068,0.2835897435897463,0.31146723646723884,-0.027877492877492527,0.11169647119186088,0.18402584047608156,50.406671672126265,22.53667434762941,0.8113860039677026,-0.6500000000000004,26.486570977738733,0.953593802392363,3.8229550128757013,-8.125000000000004,-0.08125000000000004,0.91875,91.875,48.042150229094254,11.569987389659532,11.478912708420964,7.058861580518673,2.3529538601728532,0.1903404413478471,35.40561539246518,-89.00000000000006,136536890.4165666,-24458787.210618854,324059700.0,0.25716368904560427,3.498825701300739,0.1800000000000006,7.390000000000001,7.390000000000001,7.376666666666668,7.37,21.77880823076215,228.18125152393293,-0.3408488115815205,-0.43703237694146546,-0.7452578552633334,-0.9984589767878765,1,0.6608141982862326,0.9785884957970445,7.507428571428564,-1.3949709777718964,7.824000000000005,-0.024351648351649335,0.11906300852915354,7.483076923076914,0.014176000000013289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,1.0
2010-11-19 00:00:00,7.36,7.53,7.27,7.47,7.47,14476000,32.08625742610928,34.564354815981474,0.256730769230769,16.0,68.0,52.0,0.4230769230769198,-47.718108739759614,3.49643307850546,10.779148558479204,0.10170515808002722,0.17423024567014878,-0.06858658846204393,0.25673076923077165,0.3095868945868971,-0.05285612535612544,0.09829260489852665,0.16687919336057058,55.3470203572085,20.910438643722017,0.7534298608271524,-0.5699999999999994,25.962995774078003,0.9354799593643369,3.4549689440993783,-7.089552238805963,-0.07089552238805963,0.9291044776119404,92.91044776119404,51.74821653925273,24.14735255323158,15.325751023885607,61.969856220060066,23.00957260019287,0.19552166502201374,41.048448723826986,-77.00000000000004,144331659.6473358,-19972979.12485674,338535700.0,0.257366282685204,3.4453317628541367,0.2600000000000007,7.4075,7.4,7.423333333333333,7.4350000000000005,22.62806150503524,234.64014694406404,-0.3795573144337615,-0.07555522153074284,-0.8155334957995316,-0.9858789407766433,1,0.7924855326296143,0.9780252303395373,7.413428571428572,-2.291867277858089,7.9337142857142835,-0.040021978021977815,0.08671793355475343,7.373406593406594,0.0075200000000066325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
